time,DHA,NaOH,CaCl2,formaldehyde,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C2_Ca_I1,C2_Ca_I2,C3_Ca_I1,C4_-H_NaCa_2p,C4_Ca_I1,C4_Ca_I2,C5_Ca_2p_I1,C5_Ca_2p_I2,C5_Na_I1,C5_Na_I2,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4
8310,38.43844533818547,36.25,36.25,36.25,0.003969535554172152,0.0016201589247371105,0.0005616790385814125,0.008287582487500158,0.010330844089683225,0.0005124368094953,0.001164355668344021,0.001484014599575842,0.0013521294053609422,0.00024063324176123337,0.0047933582846544425,0.0007216672380572412,0.0005265859879494066,0.000983258463879242,0.00047542777021385,0.0016438152781367002,0.0045061641198239424,0.00045993058197775,0.00038008128760023,0.0,0.0005542007166532846,0.0003445876755230387,0.000337177226174375,0.00026444836598536666,0.0010519628927900002,0.00038900245927888,0.0019756223307146313,0.012573996080665648,0.0004960655176858667,0.00120349373979575,0.0011772259130794843,0.00045917898521993333,0.003159763983860342,0.0059582245330836794,0.0035841162850374897,0.0003985924050795169,0.0023441115075406686,0.0005290240853491834,0.0,0.0003350823179411796,0.00038207517025423796,0.0006492619135395295,0.014332927614080667,0.010023542249950978,0.0030190330985897895,0.0006915292817269466,0.0005793597759809587,0.00039925870158775,0.0034522402595059897,0.015387389860561984,0.017994098900749936,0.004628291064994905,0.0003873274783180769,0.0015345770654988707,0.0005744534048348,0.001930113547314579,0.004215485328702489,0.0005739209784295266,0.0003941292289863667,0.0003366844166473,0.00069060412053725,0.0006151340583372466,0.00037602657532103003,0.00021605368773385,0.0002841739601927,0.003215129249758363,0.0020883691411507158,0.0005876871370593769,0.0014464437063225223,0.0016465143268985264,0.0008590965061951466,0.0006896027462616091,0.00039876531835575,0.005251678505678868,0.0062709008415269794,0.00063748806287255,0.0024842195975742208,0.0014179448838426104,0.001121638520532679,0.000660672305497323,0.0028002094516341265,0.001987831151015105,0.0003799254529109667,0.0006215072595409546,0.0010712740970943411,0.00043695518298620854,0.0005683304830722231,0.0064523312820969105,0.0032975969893161735,0.0005390746379007126,0.000985939584122621,0.007704338746654131,0.0005054311825629833,0.000929923572133725,0.0006201466105410471,0.0015865859200089724,0.0028951818425933,0.00029273988489069997,0.0009765272571385294,0.002745989538910584,0.008735323176066073,0.0009098113810716317,0.0023351030546232368,0.008751182005323963,0.03592383725362243,0.0025572415227021737
8320,38.43844533818547,36.25,36.25,36.25,0.003959207755163695,0.001666749432035405,0.0005733611168209706,0.00798561199253631,0.010148838972125634,0.00051056119195441,0.0011074923086466508,0.0012705298144738632,0.001365656732748815,0.0004169069539303,0.005553171713709474,0.000712973737512153,0.0006537284230774062,0.0010592423496291524,0.0003736309086289666,0.00147120068249878,0.0034683854996918903,0.000624233324094325,0.0003357080296321167,0.0,0.0005240872846633,0.0005980931040581082,0.00034684943502253003,0.00027314829736405,0.001063183803363721,0.00043797329296465,0.0020137256158734,0.012223065196062515,0.00040431383189000003,0.0015864385328752612,0.0012960228661965778,0.0003979071993936,0.00338144000629257,0.00563870286159859,0.0038508463522922446,0.000492230019183091,0.00209679822669886,0.0005635825619996163,0.0,0.00029487021172081663,0.00042567173678726664,0.00046932478931870623,0.01431164696627441,0.010285451665184004,0.002909067365332325,0.0008693516277003266,0.0007456364682196334,0.00026150646542773726,0.0034157342266784305,0.015491683670878964,0.017966910322820724,0.004262107153199175,0.00055450118106274,0.00112138919050189,0.0006295608186803667,0.0013529861759296474,0.0041715849798952655,0.0005927261633168714,0.00050590215193846,0.0001588511628463,0.00036471192425541763,0.000581277422905775,0.0004717170757280285,0.000347974424244375,0.0,0.002840456872180535,0.00279280078255979,0.000678057377205325,0.0011547474642828106,0.0017204015693610699,0.0009684817814215294,0.0006144653581127667,0.0004478538204778333,0.005763719748628606,0.006384383191541085,0.00042488220491262405,0.00210564983037503,0.001366670799824295,0.00098591130727873,0.0006658115639648389,0.002894073475800145,0.0017975963709642201,0.0003971177744648267,0.0006055352590963556,0.0012814736228407648,0.00035790327151653334,0.0005822419587605999,0.0057900067205687395,0.00291367257601316,0.00041633518325477143,0.0009153095394478158,0.007593158840851389,0.00046289965784047,0.0006513988803362715,0.0007087091630926188,0.0017592030465056212,0.002245825484404305,0.00046397669949017504,0.001036882046557025,0.003113368145570125,0.00806856694887188,0.0011831959448943118,0.00263158199793039,0.008062671974382544,0.034219056769563085,0.001921654055455805
8330,38.43844533818547,36.25,36.25,36.25,0.0036601854273607846,0.0012141088133923279,0.0005056712107060182,0.00729665398375152,0.01006346811270723,0.0005467208339396555,0.0010858584591307264,0.001238501849726742,0.0013657614024042528,0.00045578397814446665,0.0048073317387446945,0.0005885574310323847,0.0007688195232990922,0.0013571581792215235,0.00046842524731305,0.0012504050432482158,0.0026295806225451997,0.0004756401751125636,0.0004102855316723484,0.0,0.00037491033086900667,0.0005404632459690625,0.0005691226402879286,0.00029679853605392003,0.00160148390609352,0.0006147838201433333,0.001976363820440235,0.012488969727214876,0.0004951441635742334,0.001480426494455425,0.00099811341823584,0.000361024533731225,0.003301800057542035,0.005517527808350525,0.00362481519675757,0.0005239615664832364,0.001747152404728495,0.0005919094265948538,9.642320652835858e-05,0.00046491234397488747,0.00047502618546988243,0.00045198468562460624,0.014098925668785362,0.010627612666473525,0.00281037068681558,0.0007164688460272,0.000700435054679084,0.0005549033275855,0.00291313448193971,0.014957210574671509,0.018625873450429813,0.004502612200653725,0.0005883487825920394,0.0012626188473294849,0.0005380348336438,0.0016040354768396999,0.00455752693115482,0.0006632331467127143,0.0004819839190917444,0.0,0.00034749808613741904,0.0005695282698453063,0.0003727888076431667,0.00022821007204826323,0.0002539774223415,0.0036192696126634795,0.00265195966853932,0.0006209956878014615,0.001363081563193378,0.002013871042297821,0.001436437110829116,0.0009327891391770786,0.000425381597876725,0.005618688383805999,0.0066323342443517855,0.00040583895395043844,0.00195939065666603,0.001228693589465465,0.0012236545709485723,0.00095489141575696,0.002650980894005425,0.00191711957498015,0.0003851598211511222,0.0007368173714264091,0.0013422883257843002,0.0003550665497095,0.0006986280548939538,0.0063702792282231396,0.003459041987473805,0.0004316488737229,0.0013272836153993648,0.006674810643218445,0.00045296902295477773,0.0006805350858893867,0.0008159925030623882,0.0016570425207304048,0.0025009634049497,0.00036409673844313336,0.0006900032055901501,0.0030150215776348576,0.007461761673519515,0.0007695167722157055,0.002319856783191195,0.00801176522755661,0.03084111589709961,0.002016363826890135
8340,38.43844533818547,36.25,36.25,36.25,0.00412047266095037,0.0014283055726562834,0.0006296397517015625,0.007266226865069404,0.008962634061422475,0.0004579375555346,0.0009994676098054709,0.0012238453191381789,0.0012251907370080316,0.00037471674571412503,0.0052350946009053195,0.0007628790764204344,0.0006934930506787144,0.0009967988267960235,0.0006784898078301,0.0014512832140822947,0.0030169499848172903,0.00043517547363262,0.0003143758456514093,0.0003721163961004,0.00048184080721741355,0.0004185624574513286,0.00044420646783178747,0.00027277976033375,0.001213895472643121,0.00043531032177124285,0.002021855463534525,0.013645264380728526,0.0005281283844161,0.0010674201225233824,0.001192031285074485,0.00043461017012446664,0.003474342523979985,0.00570504581003118,0.00408513732307594,0.000546007916138725,0.00196814142378528,0.0006271337817048353,0.0,0.00041548406502015,0.0005090278757859528,0.0005950902212634667,0.012925778991500094,0.010581430841838105,0.003150936744004025,0.000710674998460025,0.0006977380112215125,0.0005773464531295667,0.0026776605563372047,0.014661027160204995,0.017961403795212185,0.00445434059940778,0.0004816350469596667,0.0013185933654922852,0.0004032144787048,0.001747255211037185,0.004119687353255795,0.0006099450747837275,0.00036794593879026666,0.0002371774040779,0.00047337742604025714,0.0004560872395579473,0.00027700433983101,0.00025177557328946666,0.0,0.003044456601073865,0.00232201319630837,0.0006570234723360733,0.001001548965232555,0.00164845797255865,0.001087123566295579,0.0007138540206481428,0.0002435612775303,0.005371379065043455,0.007053565392315405,0.00047610862664622497,0.0021837161042523,0.00080164658000191,0.0010107919051217848,0.00075173358360996,0.00256067074761677,0.002583860377876575,0.0005086027909337143,0.000573935246826,0.001084865236318758,0.0004795370205191,0.0006582802125253625,0.00624305396361352,0.00335338912056841,0.000508266544750425,0.001017977257116335,0.006093873976956765,0.0004861278677891667,0.0005300066297897461,0.0005980476288535236,0.001539167117230835,0.0024032176207356053,0.0003882854875456,0.0008646522010558375,0.002737886553762675,0.00731013948426832,0.0007488580972120649,0.001963020540700025,0.0082552551520908,0.027118828038131433,0.001961298827113205
8350,38.43844533818547,36.25,36.25,36.25,0.004039900797977116,0.0013005806802125165,0.0005775247954404909,0.006649295866504342,0.007834352645716964,0.00039230360763202,0.000955007373150089,0.0011350073274113222,0.001190425297610437,0.0005336542634238334,0.005150486747787116,0.000718805311013,0.0007239835059373637,0.0008684168098825187,0.0002421313388405,0.0016495837207483723,0.0025603584215944,0.0004990569215242955,0.00043056932882809166,0.0,0.00045656250776219377,0.00038453852396167995,0.00034816521760085454,0.000366979622738475,0.0010225380086786647,0.00042202742867537504,0.0022092161881552635,0.012517220780831421,0.0003878682161684455,0.0013217532658793211,0.0012362042472376948,0.0001907505158177,0.003268626652666737,0.005599641416609927,0.004080692280584332,0.0004943941913015751,0.002155591095203942,0.0005558854209634834,0.0,0.0004343132913239,0.0004567619696816117,0.0006783840213592278,0.014480426200491042,0.010968368698759827,0.003383516402004405,0.0007603968126316572,0.0008395771119238765,0.00040479700190120004,0.002827550159372979,0.012946968271136205,0.016459825981669063,0.004395326489789036,0.00056465349348835,0.001385714267447822,0.00050076456648205,0.001573969106077821,0.004869270026472043,0.000432309391672225,0.00039606891874303333,0.0003023436657197333,0.00038263413975107266,0.0005911686120753933,0.0003528702843278048,0.00032658785851433334,0.0003257354987886,0.0034632280749345794,0.0029955025686695265,0.0005671786188602786,0.0010763740991533474,0.00241290953342305,0.0013978296951157648,0.0009389748873743583,0.000611016248151,0.005309834252374221,0.0071806226216204,0.0005604542729792846,0.0017867520849981105,0.0011471515834363315,0.0010866233632406,0.0008752930582857,0.002940821942387516,0.001949422676052721,0.000566473074461525,0.0008871549613688924,0.001153601100526479,0.0004584446368915,0.0008313224973160266,0.006474445793673105,0.003637683788117958,0.00048833785326582,0.0015307602892931779,0.00647102952431601,0.000562121783159475,0.0005691608938412715,0.0010458507671946868,0.0016986193991567842,0.0023599439237834735,0.00039908849249615,0.0008560232647093938,0.0030588500849165422,0.007285285075991316,0.0008364191683893214,0.0021779755272543105,0.008327570200186952,0.02823411495404365,0.00222308488364381
8360,17.65216918258354,36.25,36.25,36.25,0.00337255149127273,0.0012026301839211738,0.0006120765532452364,0.00703083332015533,0.00833979393882463,0.0005345139602356584,0.0008381427234546235,0.0011796123049475,0.001447163854992095,0.0004396250771038111,0.0043176868204673645,0.0005790667639186266,0.0006879178968476667,0.0008062035763714001,0.0002486865148861,0.0013731896249293799,0.002864408364238645,0.000684134612891525,0.0004355625438420615,0.0,0.00040650891531418456,0.0003956637833921833,0.0002818607397017667,0.00032455743973043333,0.0010726900222784942,0.0005717227826410444,0.00238633067906092,0.01356392135098873,0.00047591958966594546,0.0013973094527300052,0.001099062397396695,0.0004870355492545667,0.0032708530829473753,0.005571904812971435,0.00381244891428184,0.00047175346930203164,0.002309723251807825,0.0006834820678739071,0.0004035248064288,0.000524942525871825,0.0004928002216863222,0.0005432314643066875,0.01341846341200644,0.010474931042927665,0.003327006415408005,0.0005905896475927498,0.0008353203062895785,0.0,0.003102495975411985,0.014042672604064704,0.01728491785036708,0.00434809162113811,0.0004926356652394455,0.0012237469426762684,0.00046069840605636,0.0014542210179989499,0.00442947906564805,0.0007212355925547153,0.0005522322178350742,0.0,0.00042023889473942006,0.000595826105051,0.0003372845704198421,0.0003212493781595806,0.0003043680698063,0.003293037950495755,0.00264198359094605,0.0005515558321179856,0.0012065652588963,0.00203460016238416,0.0012620665129514789,0.0008903964065931616,0.0,0.00548469146104359,0.0071047186461957595,0.0006638690650526,0.0019276919606082952,0.0008047741701020319,0.0008984471757340949,0.001060793446008525,0.00267035916336122,0.00219987465791358,0.00040492630413382,0.0005625204816656223,0.0013299429561722351,0.00042110779785275,0.0008488745258017846,0.00534964637029351,0.00315863940507173,0.0003990634586518625,0.0010766089718430526,0.006174043532713835,0.00054337456485765,0.0007248818504912786,0.0007895281595283751,0.001953341430943379,0.0027880812674781147,0.00031635324305423333,0.0007624826751119813,0.002719382623867385,0.006793013668218825,0.0008549413051764555,0.00233762519205238,0.00690514118745178,0.027704408736044833,0.001489064888898646
8370,17.65216918258354,36.25,36.25,36.25,0.003562261753322295,0.0015371258454984788,0.0005884574973743706,0.006662919649752625,0.00857584736547269,0.00049571104552116,0.000959133323817095,0.0010948223078896557,0.0011694747964028265,0.00040837398920051427,0.004797812922895755,0.0007345914222893056,0.0007752592741186534,0.0008884207964449421,0.0003693511326676,0.00148754958896669,0.003198111195280705,0.00055910675922505,0.0004192284836564727,0.0001770541106466,0.0004352735749048007,0.00048180176617088885,0.0004984945218015333,0.00030342543934384,0.0010405199597917501,0.00047811594582433003,0.00227149790902517,0.013114901877292659,0.00040319062659625,0.0011280146180702,0.00107269391882648,0.00030063575252624997,0.002886628409736885,0.00537048317849448,0.003838168656212425,0.000516978793487,0.0018899153046697099,0.0008634061705279285,0.00030163434789545003,0.0005073052711543818,0.0005244543672797118,0.0005391351244421643,0.013776664847605879,0.01030819796246657,0.003509612616814155,0.0009393184664324917,0.0006635483970143706,0.000417325132439975,0.00277916091310172,0.013868655102555,0.018137834901661785,0.0045024128192354945,0.0005402006262271018,0.0014478999529126176,0.0003248740600095333,0.001960628109865255,0.0042215456510417155,0.00043888098365845715,0.00056555585446378,0.00016943945710350412,0.0005201603237206934,0.0005015602344470625,0.000326824656662875,0.00039289002769959995,0.00023319926113475785,0.0037435180075938044,0.00238090529351956,0.0006995194603902333,0.0012756437299006166,0.00224853255515309,0.0011061027073457834,0.0005277877315050997,0.000283689098191825,0.004934089758873355,0.006795322303510586,0.00060247131623758,0.0019319667386530751,0.00105575728044936,0.0009603324650896701,0.0008668402017903625,0.0026193362704734252,0.002023414153495925,0.00044029607645460004,0.0006001637457333,0.00131801948790823,0.0003848471924492,0.00056312310888156,0.00542644212604269,0.002991867538689175,0.0004055291854235,0.0012690649862525448,0.00664478148834508,0.00032552901775428,0.0008473230645068571,0.0008346127021680589,0.00150740780076433,0.00264095837960799,0.0004159126795209,0.0009351823667795411,0.00275714132601659,0.00817760476216783,0.0009200093666540648,0.001914088376998945,0.008382844459202485,0.029200542868467773,0.00182467304072381
8380,17.65216918258354,36.25,36.25,36.25,0.00410517229011378,0.00133644385249903,0.0005342980483313754,0.00710884153997335,0.009633933264057,0.0004803059390424375,0.0009714606833195527,0.0009424054611222422,0.0015187419435079264,0.00041338028904205,0.0047305951902008505,0.0008633209188359273,0.0006627031895193125,0.0008637643492756117,0.0,0.001462029619679835,0.00289554410786286,0.0005499380264493833,0.00045690012776028,0.0003438691232528,0.0007530210765230364,0.00039938093737775714,0.0003702433544602636,0.000451145703859675,0.0009452429566664562,0.0006322896023075184,0.002274094964470955,0.012685029045562396,0.00047833661948274445,0.0014929150857689,0.0010479824397474212,0.0004424894053261167,0.00274465893798603,0.005753305515150605,0.004251041565845935,0.00043622892549244265,0.002362244103567835,0.0007100096541781422,0.000285746648269,0.00037171952663931333,0.0004230622917450231,0.00039731603304890627,0.014165414846580454,0.01077172517135728,0.0035283108092288803,0.0008008229315633667,0.00067250779536364,0.00040808768255375,0.00331323747699805,0.014642374708512814,0.018353765720216242,0.00422176144044007,0.000801582456939991,0.0013621969803118777,0.00038750683945555,0.00163837061614538,0.0045090332322351555,0.0005942299567326353,0.0004432750667278,0.0003979736905826,0.0005204938076430284,0.0005099218935386625,0.00032103122673353337,0.00022130843593098633,0.0,0.0032366871404449654,0.00277491454540746,0.0007176571243410454,0.00115969107378125,0.00190965695293474,0.0012517906200970649,0.0006428012220255429,0.0003243325041961,0.004998533852749495,0.00641969188748682,0.0005526385070905487,0.00201715229394288,0.001127788935180015,0.0011899293556012,0.0007918428511247882,0.002759535867314525,0.0017003517911603299,0.00030941636590369305,0.0005328329817805643,0.0011635546871392808,0.00055738626200775,0.0005790439960809499,0.006250600245549935,0.002952473189379475,0.0004827948331460955,0.001172057998584641,0.006862077666155141,0.0004658866479087667,0.000756345627598294,0.0007097810212139939,0.0013678694694536499,0.003080618266170275,0.00035300905601345694,0.0007374371372601235,0.002674767536893485,0.00665416594171723,0.0009031389142483369,0.00251283967167535,0.007529968090902265,0.03050378273732885,0.0023470726936540647
8390,17.65216918258354,36.25,36.25,36.25,0.003644648183296195,0.0014934426437957888,0.0005557877097661923,0.0068743783592108585,0.009713121864995695,0.00051173794097112,0.0009616934246751896,0.0011735394837670999,0.0011002661601148946,0.00039815595264275,0.005533714168047674,0.0008678239963610375,0.0005279755043983375,0.0011528925756858334,0.00035984610105705,0.0013423795991354057,0.0032950847480307053,0.0005764950456744834,0.0005142528825070334,0.0002839151739573,0.00047534336740731,0.00041638161731482,0.000315989217504704,0.00028269364252515,0.0007759331062365867,0.0005744879766532889,0.0018181007735855843,0.011338689040953694,0.00061188892607927,0.0011654732380029277,0.0014529101231462475,0.00031431182489696,0.003857752335988258,0.006086365552495132,0.004321738252643063,0.0004600748602678667,0.0023693354583731842,0.0005348070170521214,0.0,0.00026269473205140284,0.00042364549917102136,0.0006074236918827,0.015115412384777172,0.010778423529975779,0.002901501961737042,0.0009166729437699834,0.0008153325298721438,0.00043015643145549997,0.003359787236868484,0.015229721972790567,0.01788333353177842,0.004362780093619142,0.0005193700865905768,0.0013638940110026056,0.0005623811091122,0.0016089446687576842,0.004845777703466,0.0005258752890298222,0.00044614971272486666,0.0002942467589427,0.00044304008894079376,0.00044738235095098574,0.000339800888191275,0.0002640050278029882,0.0,0.0033500885085899364,0.0023877738961233844,0.0006820394764228538,0.0013855344073714824,0.0017964912689885791,0.0011794869225311374,0.0006804773123203,0.00028166090940641967,0.005147700125397674,0.0065073021100921155,0.0006132472861648616,0.0021426073467004946,0.0013546893348946158,0.0010347320267107315,0.0009403718799542062,0.0028674887049011683,0.001931352964330516,0.00040835919893907145,0.0005690093660997385,0.0011953390200710112,0.00042140717389700004,0.00047101276284925955,0.006099388233287379,0.002994250425311668,0.0005630364941124834,0.0009982784968554474,0.006471647060272916,0.00044231637689319997,0.0007069519235288125,0.0007832358321822357,0.001493310836469621,0.0030107727079126366,0.00033656453916202283,0.0007591403721042231,0.0031373357958309946,0.007383884833134916,0.0009313034746087832,0.002082326935978142,0.007418946601431679,0.03211524672403129,0.0020895586396058054
8400,17.65216918258354,36.25,36.25,36.25,0.00417317560297751,0.00141798543098847,0.0006084960797802357,0.006604909231233065,0.009585895433988535,0.00039598472326104285,0.0012821255526556498,0.0010950110300618685,0.00132091893552491,0.00058900403238955,0.00552190350541456,0.0006532715643161555,0.0005198244088390075,0.0010219323847330158,0.0003566293614643,0.0016255551636441298,0.0038538957089586053,0.0004621856380350667,0.00045461765368603996,0.0,0.000389027729699193,0.00040252818481507365,0.00037534560479855387,0.00023564204110315,0.000939415074711785,0.00046302896066981197,0.0018896772983969397,0.011841989741697645,0.00048307588719726153,0.0015186163694457945,0.00102768477245968,0.00031282903287581766,0.00318765007468723,0.00600784968931006,0.00364354463223594,0.0006944799226234188,0.0025690525703449653,0.0006348247910687833,0.0003369833058633,0.0003510046004695833,0.00044199924436659374,0.0005240592004637416,0.014757277999233289,0.010979435497517434,0.00331688454898656,0.000697767955371,0.0008554534461411642,0.000428059098610375,0.003172830023739355,0.014856513072937099,0.01771124035681266,0.00478134256759247,0.0006654988677329154,0.00091485747169973,0.0002640717876663,0.00196329330837675,0.004141027754579215,0.0005099509817290441,0.0004940772435013,0.0,0.0004572091841743083,0.0004906455914819334,0.0003003331672725889,0.00026863590747585903,0.0,0.002991390827303465,0.0024001952619308,0.0006159670726746866,0.0013961830115093176,0.00197951264360122,0.0012192244198052703,0.0006154377634836583,0.0,0.004889515069296415,0.006840975023375049,0.0006456653645311,0.00224821960850033,0.0011944402167239,0.0011690399166422157,0.0008950038632487388,0.00269024136891837,0.0021231034789444,0.00040682224074271996,0.0006584128781707616,0.001409903578303795,0.00039807490642915,0.0007036304388299267,0.00605499874106345,0.002607885096767335,0.0003831342116002556,0.0010852107101372212,0.0074981093699324555,0.00039882438590316667,0.0008188791801498,0.0007344857538717889,0.0013198160186067211,0.003436137414244745,0.00047835952106064285,0.0008787982578922842,0.0029240254641221047,0.00772918837224317,0.0010485482052820687,0.00234601056580794,0.008057970373793185,0.032215532907224204,0.00223768677930373
8410,17.65216918258354,36.25,36.25,36.25,0.0038027909088612305,0.00150873902659695,0.00054673307649615,0.00786266242642902,0.01041494283059328,0.00043671528039150364,0.0009298583712982843,0.0012166032356621475,0.00142315000855182,0.00045888524757283335,0.005485131070190615,0.000752288655916319,0.0006511863923679467,0.0010281074387912894,0.00027224944797310004,0.001364675447807175,0.00351337396280762,0.0005751748512131917,0.00037393977193209284,0.0003059175190322,0.00049195233425321,0.000402721742347675,0.0004057310500104234,0.00032958209855878004,0.0011057882820518158,0.00057258385401458,0.00171423699721279,0.011167494179919319,0.0004304922711637769,0.001266291980464021,0.0011658199317725211,0.00031071252755056664,0.0036207714794966746,0.0057646614003165845,0.00406704950993869,0.00045338166947133334,0.001868316083696345,0.0005846654700155231,0.0003698807931777,0.0004425457807207125,0.0004043730591299467,0.0005884518371961736,0.01507234911301942,0.0112786129060524,0.00304840540286984,0.0006151295002278589,0.0008285958132418584,0.0004485641027305241,0.0031092250203839647,0.015283872111914246,0.016668626616469836,0.004248959624276645,0.0006632252211419,0.0011099275777158948,0.00047135345114756666,0.0016152054827719298,0.00397192669519686,0.0007386587834595765,0.000453301028309875,7.953038895927328e-05,0.0005263812355921215,0.0006167953779967058,0.00029087399396705,0.0003190785733188333,0.0,0.0034539408759846047,0.002211286603260445,0.0006727571335764,0.0014357927744499946,0.001826902624712005,0.0010837431239384444,0.0005606856141692125,0.0005198077273797,0.00562094044772528,0.006495402458065225,0.0005909707233093593,0.002050883394483055,0.0010970513025410351,0.0011148923198515,0.0006834705121920764,0.002472408673800315,0.00199976138380386,0.00045637607193674783,0.00048750667413558,0.0011611096578064998,0.00041469179380173335,0.00048185547065633997,0.0068870754599319696,0.00303865394962707,0.00042655128107775005,0.0011881096953178683,0.00773529141895721,0.00039288526496933997,0.0008050140279303882,0.0007151939552717,0.0015874841269350698,0.002795394663293615,0.00043704873795966,0.000923480016380344,0.003085477464558025,0.008061708600652195,0.0007341359303436511,0.002301102754117895,0.008642215055851905,0.03369628900288309,0.002482828697678045
8420,46.7156340909757,36.25,36.25,36.25,0.00422685013274728,0.001688973613413111,0.00046630994931788004,0.006678892513763796,0.01002873902257102,0.0005637733939161273,0.0012107594266867053,0.001174627887560225,0.001226193607210165,0.00034935050093585997,0.0054182385893050255,0.0008704076447259071,0.0006400504167904333,0.0010685641233929737,0.00041490693119330003,0.0014193979543559402,0.003524407085313485,0.0004676266648536445,0.000422991072739575,0.0,0.00041508353025723,0.000503902588586525,0.000385889942445875,0.00023571654128545468,0.0008568656741382211,0.000657340008100113,0.00183340358168361,0.01183710660891758,0.00041156012105034997,0.001689401241484665,0.0010266557174950651,0.0005292390754351201,0.0031707809300934504,0.00605082019157939,0.00363573534186601,0.0006410767253706125,0.00207725133490258,0.00055048032823628,0.0,0.00039794090012925304,0.0005080207642858847,0.000541257498896021,0.015099901270616,0.011042484800435626,0.00301816407901265,0.0008262965107331538,0.0007289985168989067,0.0004289068864714,0.003331144265031425,0.015443499449361705,0.01662947241399652,0.00444037087772569,0.0004294838525188723,0.00112457054875701,0.00032283936125173334,0.001802629195527685,0.003906412152015565,0.0006140065745423334,0.00039919387915632223,0.0,0.0005438444526117231,0.0006052598931361295,0.0003354986234217273,0.00031108111220296664,0.000220030820674,0.003583243481119785,0.00221656657610908,0.0006025813644506728,0.0012344932426902315,0.0019951327501639,0.0008217144308330112,0.00048207943661346907,0.00045502545725,0.00475560340272083,0.006380360159902445,0.0006198652134617929,0.00236690575975593,0.0010362777207306737,0.0008513052966530052,0.000756441127122053,0.00256418925215541,0.0021262340180586052,0.0004084093887512167,0.0004887457617791888,0.0011121570477013421,0.0002760422253114,0.0006962512097293203,0.006726979199250161,0.003561140944592085,0.000394893172677875,0.00100160121687274,0.007248988506382554,0.0006189338571101572,0.00113451116838298,0.0008546621508477765,0.0014185858579149901,0.00276414608120571,0.00036558888801485,0.0006638669841045303,0.00309463185863943,0.007746509116855695,0.0009412967821000882,0.0020960380711578597,0.00832951309844326,0.03145866419626295,0.0018647048050485352
